,index,timestamp,tvlUSD,tvlETH,BTC,ETH,DAI,date
338,1165,1530835200,1189496125,2544104.641214843,69.41144599,33295.76916886,223274.9000871222,2018-07-06
339,1164,1530921600,1186588697,2525032.870853106,72.72029966,34114.5866400132,232632.3069655265,2018-07-07
340,1163,1531008000,1190465618,2450425.2974352636,73.588923,34693.785307849605,237902.2647647522,2018-07-08
341,1162,1531094400,1196732141,2461449.5176782743,77.39983012,35510.354525451796,231632.2490809352,2018-07-09
342,1161,1531180800,1183601320,2510395.6053279038,79.95928798,36024.728605225,234759.1538581414,2018-07-10
343,1160,1531267200,1191394268,2753459.2156047057,82.23884292,36065.9295335971,227936.6880401623,2018-07-11
344,1159,1531353600,1201718605,2696915.561390516,87.73911866,36939.9690683648,235385.4304224207,2018-07-12
345,1158,1531440000,1202866685,2791456.881947506,93.50882004,37315.6117307752,234471.2874455227,2018-07-13
346,1157,1531526400,1206402110,2789627.0406511584,101.43720362,37750.569897332,231463.2199976952,2018-07-14
347,1156,1531612800,1215125850,2801507.4699128508,106.15653417,37641.4360715809,238722.3766382642,2018-07-15
348,1155,1531699200,1218466641,2709992.0844268496,111.77397618,37501.8065471832,239032.2097383184,2018-07-16
349,1154,1531785600,1225731382,2559953.59746037,113.92443549,37604.4080920935,234727.153335879,2018-07-17
350,1153,1531872000,1228026022,2460678.1188634634,114.58497578,37928.7436530909,237304.2676667507,2018-07-18
351,1152,1531958400,1233011366,2573975.2541594473,75.20305781,38229.9500741939,239027.7981877865,2018-07-19
352,1151,1532044800,1237513032,2640591.1277072444,76.01132238,38756.0430446168,238377.8746586409,2018-07-20
353,1150,1532131200,1241639337,2766329.509402015,75.92908716,38791.949361479805,236902.3406977553,2018-07-21
354,1149,1532217600,1243708731,2697615.675429464,83.67837173,38521.9134308202,230202.9606251737,2018-07-22
355,1148,1532304000,1244817019,2720019.7071998254,92.16000741,38754.3266833278,225796.8647371355,2018-07-23
356,1147,1532390400,1247739293,2775035.6804483687,93.43460687,38380.8846185632,223402.8927927634,2018-07-24
357,1146,1532476800,1248872632,2605400.408895565,92.37869879,37958.1582336071,224004.1774440173,2018-07-25
358,1145,1532563200,1249025508,2650002.138628986,91.65518264,38324.1737437499,221649.3569859504,2018-07-26
359,1144,1532649600,1250339980,2706187.86658875,94.21895523,38683.7636285292,223994.0753859517,2018-07-27
360,1143,1532736000,1253670654,2669144.870020652,94.37630547,38539.617594693605,221834.9571506729,2018-07-28
361,1142,1532822400,1254708168,2677853.3091452355,94.14482046,38841.440884925,217134.8049638497,2018-07-29
362,1141,1532908800,1252720338,2687087.8120978116,93.79663738,38855.2279510257,208500.6183843208,2018-07-30
363,1140,1532995200,1248187809,2733896.5502891187,94.04158932,39794.0838674781,213805.4566457223,2018-07-31
364,1139,1533081600,1259675332,2916117.628539019,93.0968705,40216.39330620119,203420.9964896504,2018-08-01
365,1138,1533168000,1263949396,3010335.0941958227,91.59063114,40653.2234229122,195098.7216336704,2018-08-02
366,1137,1533254400,1266658870,3083170.3380960496,91.33028588,40942.4511779346,196460.5025036212,2018-08-03
367,1136,1533340800,1273986006,3050586.6720942482,91.34470143,41326.5568173383,186064.3382567682,2018-08-04
368,1135,1533427200,1276367128,3136730.795507606,77.37930656,41876.3215685315,184037.8930635077,2018-08-05
369,1134,1533513600,1278998627,3128818.99065512,79.21020156,42004.7327490817,186046.6909350365,2018-08-06
370,1133,1533600000,1282237135,3166408.5319175203,80.38984653,42518.2433246198,188223.5373344455,2018-08-07
371,1132,1533686400,1278187136,3381984.2726358683,80.36001463,43181.7552738069,199283.6717584702,2018-08-08
372,1131,1533772800,1393143946,3918058.1770115593,80.74212587,43192.8069343818,193718.5804159026,2018-08-09
373,1130,1533859200,1426709838,3924815.9280349924,81.5938844,43416.398547471596,195547.940225282,2018-08-10
374,1129,1533945600,1450419932,4374532.307877908,82.02531048,44060.4547783616,187109.4796317339,2018-08-11
375,1128,1534032000,1531333399,4815665.269348093,82.20523425,44801.870224973,192471.4027028354,2018-08-12
376,1127,1534118400,1546075448,4858663.926337954,81.21153609,45316.26384745209,189150.1847739575,2018-08-13
377,1126,1534204800,1644156608,5788672.351512165,82.45121799,45218.823172198405,191251.0685497765,2018-08-14
378,1125,1534291200,1662003001,5971768.8943983335,82.53607029,45348.3864980621,193463.4278194035,2018-08-15
379,1124,1534377600,1675137819,5956257.356706016,83.42261641,45331.1861345828,192963.5923837865,2018-08-16
380,1123,1534464000,1676874920,5846844.211994421,84.06149203,45374.8486121536,191176.5130499177,2018-08-17
381,1122,1534550400,1681405652,5294598.520011337,84.80284528,45683.7028709083,195354.6887337691,2018-08-18
382,1121,1534636800,1680199305,5698488.4008818045,84.25824817,46019.812450581,200190.8538410011,2018-08-19
383,1120,1534723200,1685196284,5624445.243975703,84.55305717,45943.6334941865,197946.0227174881,2018-08-20
384,1119,1534809600,1693603202,6254997.7914019795,89.04068507,46066.2887082782,196009.3224373914,2018-08-21
385,1118,1534896000,1707291454,6072960.744139722,91.68814205,46199.6503562063,196181.3953248711,2018-08-22
386,1117,1534982400,1721693420,6368151.427725995,91.59350143,46215.2821988671,199799.815108419,2018-08-23
387,1116,1535068800,1738778835,6303806.094333466,93.04467081,46246.349566219695,200257.9146274202,2018-08-24
388,1115,1535155200,1757564746,6246453.943206453,94.21097659,46483.4677651222,199093.5947097033,2018-08-25
389,1114,1535241600,1758689316,6336249.15693904,96.21834237,46664.2779873527,197309.2220298572,2018-08-26
390,1113,1535328000,1759849466,6415783.689391177,98.16993399,46958.3935451044,177585.6366697506,2018-08-27
391,1112,1535414400,1768097439,6138800.913131033,97.36546109,47475.643631673694,178339.8553211123,2018-08-28
392,1111,1535500800,1771961509,5995471.185924547,99.23536342,47831.00044478421,173860.2329058278,2018-08-29
393,1110,1535587200,1771976395,6138415.474417155,100.93124817,48217.7828784932,166814.0680712409,2018-08-30
394,1109,1535673600,1771787481,6235394.970966039,108.05413018,48447.3968867234,165564.3803870447,2018-08-31
395,1108,1535760000,1770894014,6287569.728386296,108.05413018,49031.2291579024,168242.3250377755,2018-09-01
396,1107,1535846400,1776993163,6016363.6342091,111.37082562,51358.657024671,166304.960219525,2018-09-02
397,1106,1535932800,1778778419,6029348.583146906,112.08730573,51353.874840249904,165366.7582980845,2018-09-03
398,1105,1536019200,1776868537,6148972.33968924,112.35012621,51344.4920021835,179527.366918332,2018-09-04
399,1104,1536105600,1783989979,6254566.416576097,112.54934894,51324.462767837096,178129.3573793499,2018-09-05
400,1103,1536192000,1801747578,7893054.619529504,112.54996856,51180.442867511105,182148.2620548198,2018-09-06
401,1102,1536278400,1740445560,7581658.651332986,111.99936927,51277.9153922228,181705.3345816092,2018-09-07
402,1101,1536364800,1898626743,8825075.499674633,111.36531852,51749.9722292979,172274.6206230476,2018-09-08
403,1100,1536451200,2083388114,10587935.73207298,111.09242237,51669.988409952704,177616.6532081823,2018-09-09
404,1099,1536537600,2219553231,11324828.97596816,110.38183765,51865.1406437828,177741.3647065597,2018-09-10
405,1098,1536624000,2343886354,11890054.045553695,107.51290219,51724.1394744833,183964.3185686636,2018-09-11
406,1097,1536710400,2489162826,13444033.626789091,107.15508501,50868.051980285796,191647.2480630182,2018-09-12
407,1096,1536796800,2584430495,14120256.214828169,106.33998859,50652.7583273458,187950.7436082286,2018-09-13
408,1095,1536883200,2596008918,12287636.285322098,107.33505752,51198.3019362586,190262.1360423235,2018-09-14
409,1094,1536969600,2615066423,12520067.137453917,107.41283322,51331.020686069096,184786.1576123641,2018-09-15
410,1093,1537056000,2629242119,11863740.271636134,107.80900268,52272.97775950519,181538.015568584,2018-09-16
411,1092,1537142400,2636371429,11976973.60076322,107.96253611,52687.1138255833,182210.5104094523,2018-09-17
412,1091,1537228800,2702253421,13784194.149153233,108.2961399,52151.039327278,186569.966016391,2018-09-18
413,1090,1537315200,2707538103,12992648.89390086,108.22656427,52488.8455893206,184337.1858886858,2018-09-19
414,1089,1537401600,2710724247,12921747.76909143,109.73578858,51909.1735464786,188047.1512104202,2018-09-20
415,1088,1537488000,2714291231,12076398.073500624,109.62275143,51717.0838159638,188592.9528850662,2018-09-21
416,1087,1537574400,2716114985,10965783.78214704,109.3465865,52029.748094627,187031.2568608042,2018-09-22
417,1086,1537660800,2724886231,11316912.663011877,109.95622382,52118.2632528359,186662.9704777504,2018-09-23
418,1085,1537747200,2730217393,11164250.226947455,110.34292539,52930.4797180973,183685.1383235711,2018-09-24
419,1084,1537833600,2739575275,12019898.53896104,110.10055719,53003.8174419278,185459.3346984872,2018-09-25
420,1083,1537920000,2808791292,12813828.886861315,109.80759444,52628.74256041979,186274.7592368167,2018-09-26
421,1082,1538006400,2816262857,13147205.345221978,110.06433229,61052.039925740704,185516.2469682453,2018-09-27
422,1081,1538092800,2819617764,12307904.159937141,110.06433229,60889.1509709575,185176.6427937585,2018-09-28
423,1080,1538179200,2821388861,12734197.78389601,110.06433229,60929.835821834604,187755.9384117878,2018-09-29
424,1079,1538265600,2823281038,12205088.353795609,110.06433229,61187.031501126,186765.7447051038,2018-09-30
425,1078,1538352000,2820610115,12126440.735167671,110.06433229,61678.69671306289,186170.6771382308,2018-10-01
426,1077,1538438400,2821649382,12220222.529233437,110.06433229,62246.8847658814,171344.104369033,2018-10-02
427,1076,1538524800,2826015967,12536669.181971433,110.06433229,61620.3926634749,175495.2950688398,2018-10-03
428,1075,1538611200,2836434016,12894640.25094331,110.09712845,61289.1477285879,179481.9251424349,2018-10-04
429,1074,1538697600,2850541217,12854172.154581532,110.95019744,60920.3939728643,189424.5425073121,2018-10-05
430,1073,1538784000,2867835208,12583743.782360684,111.54342434,59007.2466591798,193417.7837101891,2018-10-06
431,1072,1538870400,2868579751,12770811.819962604,111.52544536,58288.917005943396,191205.1482456287,2018-10-07
432,1071,1538956800,2890296303,12808758.26722801,111.00835215,58761.0864129449,192680.7691473141,2018-10-08
433,1070,1539043200,2901265607,12651051.353944099,110.53337639,61024.220485944104,192139.2973216101,2018-10-09
434,1069,1539129600,2905933833,12773897.019649215,110.51957988,59116.883876817505,191474.9374062318,2018-10-10
435,1068,1539216000,2908790928,12913037.947260946,110.8292893,59283.174494165796,193725.22526255672,2018-10-11
436,1067,1539302400,2977118126,15683074.99341516,112.13355045,59656.414154630605,204033.16164944367,2018-10-12
437,1066,1539388800,3015632141,15388233.612287596,112.48931013,59533.882275745294,202912.8749901704,2018-10-13
438,1065,1539475200,3017288301,15128043.624968663,112.50968905,59995.2023674922,203942.1215374668,2018-10-14
439,1064,1539561600,3022048052,15498477.111646751,112.00522014,60409.8634951373,217822.60678477018,2018-10-15
440,1063,1539648000,3064679375,14538327.205882354,111.68870289,61128.2613468354,218352.29233948083,2018-10-16
441,1062,1539734400,3067540919,14592050.79916278,111.94314135,61146.5007794263,217784.12146488822,2018-10-17
442,1061,1539820800,3075050526,14812382.109826589,111.1944118,61433.56251994041,218819.13243553092,2018-10-18
443,1060,1539907200,3082915378,15225025.324707393,111.10932,62828.0633990758,220850.06356828997,2018-10-19
444,1059,1539993600,3087244051,15218594.3557133,111.15831937,64072.582122292195,230634.99671066582,2018-10-20
445,1058,1540080000,3089058300,15062698.946752485,111.26875715,64589.3635379409,231557.24818225548,2018-10-21
446,1057,1540166400,3089162450,15086010.890267128,109.49724798,64858.6887993047,234138.13652627257,2018-10-22
447,1056,1540252800,3097247233,15212412.735756386,108.15875955,65655.9837407468,287867.12615308387,2018-10-23
448,1055,1540339200,3211207318,15764395.27736868,108.00322932,66379.34870012291,289689.4125371481,2018-10-24
449,1054,1540425600,3232714818,15930196.70822451,107.29193224,66952.99533121151,289250.3628842298,2018-10-25
450,1053,1540512000,3242551966,16113660.815981716,107.29645107,65667.5183342184,291610.9688470907,2018-10-26
451,1052,1540598400,3251891924,15990027.654029604,107.81238376,65781.59022655309,291149.6931554253,2018-10-27
452,1051,1540684800,3259073811,16071176.147739042,107.94322524,65473.4305548909,288383.5353113796,2018-10-28
453,1050,1540771200,3270598232,16053591.675256465,107.1553145,65935.7044583577,289993.5936274759,2018-10-29
454,1049,1540857600,3292848344,16828580.487555575,107.52497661,65520.686667209804,277202.27847769076,2018-10-30
455,1048,1540944000,3298448667,16809951.416777086,109.66337589,66935.56459894619,218556.47029759389,2018-10-31
456,1047,1541030400,3304590383,16702503.83118524,109.62402568,66884.39813188,220359.8436129074,2018-11-01
457,1046,1541116800,3310046009,16655995.617169024,127.05580967,67527.6496358404,231441.4211831702,2018-11-02
